Room_ID	Room_Status	Cat_ID	Cat_Breed	Cat_Sex	Cat_Age	Cat_Weight	Cat_Behavior
Room_947	valid	Cat_4731	Ragdoll	Female	5.0	6.37	happy
Room_947	valid	Cat_4732	Ragdoll	Female	7.0	4.71	happy
Room_947	valid	Cat_4733	American Shorthair	Female	7.0	4.48	happy
Room_947	valid	Cat_4734	American Shorthair	Female	6.0	3.39	happy
Room_947	valid	Cat_4735	Domestic Longhair	Female	4.0	4.23	happy
Room_948	NA	Cat_4736	Domestic Longhair	Male	4.0	6.15	NA
Room_948	NA	Cat_4737	Bengal	Male	8.0	5.34	NA
Room_948	NA	Cat_4738	American Shorthair	Male	6.0	5.34	NA
Room_948	NA	Cat_4739	Domestic Longhair	Male	4.0	5.67	NA
Room_948	NA	Cat_4740	Domestic Longhair	Male	5.0	6.33	NA
Room_949	NA	Cat_4741	American Shorthair	Male	6.0	6.68	NA
Room_949	NA	Cat_4742	American Shorthair	Male	5.0	6.1	NA
Room_949	NA	Cat_4743	Bengal	Female	7.0	4.02	NA
Room_949	NA	Cat_4744	Bengal	Male	4.0	5.32	NA
Room_949	NA	Cat_4745	Ragdoll	Female	4.0	5.92	NA
Room_950	NA	Cat_4746	Ragdoll	Male	6.0	7.55	NA
Room_950	NA	Cat_4747	American Shorthair	Female	4.0	3.8	NA
Room_950	NA	Cat_4748	Ragdoll	Female	5.0	5.94	NA
Room_950	NA	Cat_4749	American Shorthair	Female	6.0	4.48	NA
Room_950	NA	Cat_4750	Ragdoll	Female	6.0	5.48	NA
Room_951	valid	Cat_4751	Ragdoll	Female	6.0	4.9	happy
Room_951	valid	Cat_4752	Ragdoll	Female	4.0	4.11	happy
Room_951	valid	Cat_4753	Domestic Longhair	Female	5.0	4.14	happy
Room_951	valid	Cat_4754	Domestic Longhair	Male	4.0	5.83	happy
Room_951	valid	Cat_4755	Ragdoll	Female	5.0	5.17	happy
Room_952	NA	Cat_4756	American Shorthair	Female	3.0	3.68	NA
Room_952	NA	Cat_4757	Ragdoll	Female	4.0	4.86	NA
Room_952	NA	Cat_4758	Domestic Longhair	Male	5.0	5.05	NA
Room_952	NA	Cat_4759	American Shorthair	Female	3.0	4.52	NA
Room_952	NA	Cat_4760	Domestic Longhair	Female	4.0	3.39	NA
Room_953	valid	Cat_4761	Ragdoll	Female	8.0	6.15	happy
Room_953	valid	Cat_4762	Ragdoll	Female	5.0	4.56	happy
Room_953	valid	Cat_4763	Domestic Longhair	Female	7.0	4.08	happy
Room_953	valid	Cat_4764	American Shorthair	Male	4.0	5.79	happy
Room_953	valid	Cat_4765	Domestic Longhair	Female	5.0	3.57	happy
Room_954	compromised	Cat_4766	Bengal	Female	6.0	4.19	evil
Room_954	compromised	Cat_4767	American Shorthair	Male	4.0	5.56	scared
Room_954	compromised	Cat_4768	American Shorthair	Male	2.0	6.85	scared
Room_954	compromised	Cat_4769	Domestic Longhair	Male	3.0	6.26	scared
Room_954	compromised	Cat_4770	Ragdoll	Male	7.0	5.34	scared
Room_955	NA	Cat_4771	Bengal	Male	4.0	5.85	NA
Room_955	NA	Cat_4772	Domestic Longhair	Male	7.0	5.88	NA
Room_955	NA	Cat_4773	American Shorthair	Female	5.0	4.23	NA
Room_955	NA	Cat_4774	American Shorthair	Female	4.0	4.17	NA
Room_955	NA	Cat_4775	Bengal	Male	2.0	5.86	NA
Room_956	NA	Cat_4776	Bengal	Male	4.0	4.79	NA
Room_956	NA	Cat_4777	American Shorthair	Female	4.0	3.63	NA
Room_956	NA	Cat_4778	Bengal	Female	5.0	4.09	NA
Room_956	NA	Cat_4779	Bengal	Male	6.0	5.36	NA
Room_956	NA	Cat_4780	Domestic Longhair	Male	5.0	5.5	NA
Room_957	NA	Cat_4781	American Shorthair	Male	5.0	6.9	NA
Room_957	NA	Cat_4782	Bengal	Male	7.0	6.05	NA
Room_957	NA	Cat_4783	Domestic Longhair	Female	4.0	4.57	NA
Room_957	NA	Cat_4784	Domestic Longhair	Female	6.0	4.52	NA
Room_957	NA	Cat_4785	American Shorthair	Female	4.0	2.97	NA
Room_958	NA	Cat_4786	Domestic Longhair	Female	7.0	3.69	NA
Room_958	NA	Cat_4787	American Shorthair	Male	5.0	6.0	NA
Room_958	NA	Cat_4788	Ragdoll	Female	7.0	3.58	NA
Room_958	NA	Cat_4789	Domestic Longhair	Female	8.0	4.03	NA
Room_958	NA	Cat_4790	Ragdoll	Female	5.0	5.62	NA
Room_959	valid	Cat_4791	Bengal	Female	6.0	3.6	happy
Room_959	valid	Cat_4792	American Shorthair	Male	5.0	6.18	happy
Room_959	valid	Cat_4793	Domestic Longhair	Female	6.0	4.08	happy
Room_959	valid	Cat_4794	Bengal	Female	7.0	3.43	happy
Room_959	valid	Cat_4795	Ragdoll	Female	3.0	6.22	happy
Room_960	NA	Cat_4796	Ragdoll	Female	3.0	8.03	NA
Room_960	NA	Cat_4797	Domestic Longhair	Female	5.0	3.56	NA
Room_960	NA	Cat_4798	American Shorthair	Female	6.0	3.57	NA
Room_960	NA	Cat_4799	Ragdoll	Male	7.0	6.49	NA
Room_960	NA	Cat_4800	Ragdoll	Female	4.0	5.25	NA
Room_961	valid	Cat_4801	Ragdoll	Female	5.0	6.34	happy
Room_961	valid	Cat_4802	Domestic Longhair	Male	4.0	5.12	happy
Room_961	valid	Cat_4803	Ragdoll	Male	5.0	6.45	happy
Room_961	valid	Cat_4804	Bengal	Male	5.0	4.48	happy
Room_961	valid	Cat_4805	Ragdoll	Female	6.0	5.64	happy
Room_962	NA	Cat_4806	Bengal	Male	3.0	5.61	NA
Room_962	NA	Cat_4807	Domestic Longhair	Male	4.0	6.41	NA
Room_962	NA	Cat_4808	Bengal	Male	6.0	6.0	NA
Room_962	NA	Cat_4809	Ragdoll	Male	5.0	6.8	NA
Room_962	NA	Cat_4810	Domestic Longhair	Male	6.0	4.85	NA
Room_963	NA	Cat_4811	Domestic Longhair	Female	6.0	3.85	NA
Room_963	NA	Cat_4812	Ragdoll	Female	4.0	6.39	NA
Room_963	NA	Cat_4813	American Shorthair	Female	6.0	3.2	NA
Room_963	NA	Cat_4814	Ragdoll	Female	4.0	4.21	NA
Room_963	NA	Cat_4815	Ragdoll	Female	5.0	5.84	NA
Room_964	compromised	Cat_4816	Bengal	Female	5.0	4.01	evil
Room_964	compromised	Cat_4817	Bengal	Male	7.0	6.69	scared
Room_964	compromised	Cat_4818	Ragdoll	Female	4.0	5.63	scared
Room_964	compromised	Cat_4819	Ragdoll	Female	6.0	6.11	scared
Room_964	compromised	Cat_4820	Bengal	Female	8.0	3.77	scared
Room_965	NA	Cat_4821	Bengal	Male	4.0	5.9	NA
Room_965	NA	Cat_4822	Domestic Longhair	Female	8.0	4.53	NA
Room_965	NA	Cat_4823	Ragdoll	Female	4.0	5.12	NA
Room_965	NA	Cat_4824	Bengal	Female	6.0	3.43	NA
Room_965	NA	Cat_4825	Ragdoll	Female	4.0	5.48	NA
Room_966	valid	Cat_4826	American Shorthair	Male	4.0	5.76	happy
Room_966	valid	Cat_4827	American Shorthair	Female	5.0	4.04	happy
Room_966	valid	Cat_4828	American Shorthair	Female	4.0	4.73	happy
Room_966	valid	Cat_4829	Ragdoll	Male	4.0	7.91	happy
Room_966	valid	Cat_4830	Bengal	Male	7.0	5.71	happy
Room_967	NA	Cat_4831	Ragdoll	Female	7.0	5.03	NA
Room_967	NA	Cat_4832	Ragdoll	Female	4.0	5.85	NA
Room_967	NA	Cat_4833	Ragdoll	Female	5.0	6.1	NA
Room_967	NA	Cat_4834	Ragdoll	Male	5.0	7.21	NA
Room_967	NA	Cat_4835	American Shorthair	Female	5.0	4.55	NA
Room_968	NA	Cat_4836	Ragdoll	Male	2.0	6.98	NA
Room_968	NA	Cat_4837	Ragdoll	Female	6.0	5.04	NA
Room_968	NA	Cat_4838	American Shorthair	Female	4.0	4.32	NA
Room_968	NA	Cat_4839	Ragdoll	Male	8.0	7.18	NA
Room_968	NA	Cat_4840	Ragdoll	Female	7.0	4.95	NA
Room_969	NA	Cat_4841	Bengal	Female	5.0	4.25	NA
Room_969	NA	Cat_4842	Bengal	Male	5.0	6.95	NA
Room_969	NA	Cat_4843	Bengal	Male	4.0	5.77	NA
Room_969	NA	Cat_4844	Bengal	Male	8.0	5.44	NA
Room_969	NA	Cat_4845	Ragdoll	Female	5.0	5.12	NA
Room_970	NA	Cat_4846	Domestic Longhair	Male	5.0	5.0	NA
Room_970	NA	Cat_4847	Ragdoll	Male	4.0	6.8	NA
Room_970	NA	Cat_4848	Ragdoll	Female	7.0	4.92	NA
Room_970	NA	Cat_4849	American Shorthair	Male	4.0	5.56	NA
Room_970	NA	Cat_4850	Domestic Longhair	Female	4.0	3.98	NA
Room_971	NA	Cat_4851	Domestic Longhair	Female	8.0	3.66	NA
Room_971	NA	Cat_4852	American Shorthair	Female	3.0	4.82	NA
Room_971	NA	Cat_4853	Domestic Longhair	Female	8.0	3.82	NA
Room_971	NA	Cat_4854	Domestic Longhair	Male	7.0	5.41	NA
Room_971	NA	Cat_4855	American Shorthair	Female	4.0	4.75	NA
Room_972	NA	Cat_4856	Ragdoll	Female	5.0	4.29	NA
Room_972	NA	Cat_4857	Ragdoll	Female	6.0	5.32	NA
Room_972	NA	Cat_4858	Ragdoll	Female	4.0	6.82	NA
Room_972	NA	Cat_4859	Domestic Longhair	Female	5.0	4.06	NA
Room_972	NA	Cat_4860	American Shorthair	Female	5.0	3.48	NA
Room_973	valid	Cat_4861	American Shorthair	Female	4.0	4.68	happy
Room_973	valid	Cat_4862	Bengal	Female	4.0	4.15	happy
Room_973	valid	Cat_4863	Bengal	Female	6.0	3.74	happy
Room_973	valid	Cat_4864	Bengal	Female	4.0	4.13	happy
Room_973	valid	Cat_4865	American Shorthair	Female	3.0	4.11	happy
Room_974	NA	Cat_4866	Bengal	Male	6.0	5.37	NA
Room_974	NA	Cat_4867	American Shorthair	Female	3.0	4.63	NA
Room_974	NA	Cat_4868	American Shorthair	Male	6.0	6.42	NA
Room_974	NA	Cat_4869	Domestic Longhair	Male	3.0	5.24	NA
Room_974	NA	Cat_4870	Ragdoll	Female	4.0	4.34	NA
Room_975	NA	Cat_4871	Ragdoll	Male	7.0	6.99	NA
Room_975	NA	Cat_4872	Ragdoll	Female	5.0	5.08	NA
Room_975	NA	Cat_4873	Ragdoll	Female	5.0	6.04	NA
Room_975	NA	Cat_4874	American Shorthair	Female	7.0	5.12	NA
Room_975	NA	Cat_4875	Bengal	Female	5.0	3.87	NA
Room_976	NA	Cat_4876	Ragdoll	Male	4.0	5.79	NA
Room_976	NA	Cat_4877	Domestic Longhair	Male	7.0	6.2	NA
Room_976	NA	Cat_4878	American Shorthair	Female	4.0	4.74	NA
Room_976	NA	Cat_4879	Domestic Longhair	Female	4.0	3.75	NA
Room_976	NA	Cat_4880	Ragdoll	Female	4.0	5.52	NA
Room_977	NA	Cat_4881	American Shorthair	Female	5.0	4.51	NA
Room_977	NA	Cat_4882	American Shorthair	Female	5.0	4.75	NA
Room_977	NA	Cat_4883	American Shorthair	Female	6.0	3.99	NA
Room_977	NA	Cat_4884	American Shorthair	Female	5.0	4.17	NA
Room_977	NA	Cat_4885	Ragdoll	Female	4.0	4.37	NA
Room_978	valid	Cat_4886	American Shorthair	Female	6.0	4.64	happy
Room_978	valid	Cat_4887	Ragdoll	Female	5.0	5.03	happy
Room_978	valid	Cat_4888	Ragdoll	Female	3.0	5.77	happy
Room_978	valid	Cat_4889	Ragdoll	Male	4.0	7.91	happy
Room_978	valid	Cat_4890	American Shorthair	Female	5.0	3.89	happy
Room_979	NA	Cat_4891	Bengal	Male	4.0	5.84	NA
Room_979	NA	Cat_4892	Bengal	Male	4.0	7.02	NA
Room_979	NA	Cat_4893	American Shorthair	Male	7.0	5.92	NA
Room_979	NA	Cat_4894	Ragdoll	Female	5.0	5.83	NA
Room_979	NA	Cat_4895	American Shorthair	Male	3.0	5.72	NA
Room_980	NA	Cat_4896	Bengal	Male	4.0	4.81	NA
Room_980	NA	Cat_4897	American Shorthair	Male	3.0	6.84	NA
Room_980	NA	Cat_4898	Domestic Longhair	Female	4.0	4.12	NA
Room_980	NA	Cat_4899	American Shorthair	Female	4.0	4.31	NA
Room_980	NA	Cat_4900	Bengal	Male	4.0	6.17	NA
Room_981	NA	Cat_4901	Bengal	Female	4.0	4.02	NA
Room_981	NA	Cat_4902	Ragdoll	Female	4.0	6.36	NA
Room_981	NA	Cat_4903	American Shorthair	Female	4.0	4.66	NA
Room_981	NA	Cat_4904	American Shorthair	Female	7.0	4.57	NA
Room_981	NA	Cat_4905	American Shorthair	Female	5.0	5.07	NA
Room_982	NA	Cat_4906	Ragdoll	Male	5.0	6.17	NA
Room_982	NA	Cat_4907	Domestic Longhair	Female	6.0	3.44	NA
Room_982	NA	Cat_4908	Domestic Longhair	Female	4.0	4.31	NA
Room_982	NA	Cat_4909	American Shorthair	Male	4.0	6.25	NA
Room_982	NA	Cat_4910	Ragdoll	Female	3.0	6.5	NA
Room_983	valid	Cat_4911	Domestic Longhair	Female	4.0	3.72	happy
Room_983	valid	Cat_4912	American Shorthair	Female	7.0	5.09	happy
Room_983	valid	Cat_4913	Domestic Longhair	Female	6.0	4.46	happy
Room_983	valid	Cat_4914	Domestic Longhair	Female	4.0	3.76	happy
Room_983	valid	Cat_4915	American Shorthair	Female	5.0	4.34	happy
Room_984	NA	Cat_4916	Ragdoll	Female	7.0	5.77	NA
Room_984	NA	Cat_4917	Ragdoll	Female	3.0	4.29	NA
Room_984	NA	Cat_4918	Domestic Longhair	Female	5.0	4.11	NA
Room_984	NA	Cat_4919	American Shorthair	Male	5.0	6.31	NA
Room_984	NA	Cat_4920	American Shorthair	Female	8.0	3.41	NA
Room_985	compromised	Cat_4921	Bengal	Female	6.0	4.59	evil
Room_985	compromised	Cat_4922	Bengal	Female	6.0	3.94	scared
Room_985	compromised	Cat_4923	Domestic Longhair	Female	2.0	4.7	scared
Room_985	compromised	Cat_4924	Domestic Longhair	Male	3.0	5.44	scared
Room_985	compromised	Cat_4925	Domestic Longhair	Female	2.0	3.32	scared
Room_986	NA	Cat_4926	Bengal	Female	7.0	4.27	NA
Room_986	NA	Cat_4927	Bengal	Male	8.0	5.49	NA
Room_986	NA	Cat_4928	Domestic Longhair	Female	7.0	4.22	NA
Room_986	NA	Cat_4929	Ragdoll	Female	6.0	5.16	NA
Room_986	NA	Cat_4930	Bengal	Female	6.0	4.21	NA
Room_987	NA	Cat_4931	American Shorthair	Male	3.0	6.22	NA
Room_987	NA	Cat_4932	Domestic Longhair	Male	7.0	5.42	NA
Room_987	NA	Cat_4933	Ragdoll	Female	6.0	5.17	NA
Room_987	NA	Cat_4934	Bengal	Female	5.0	4.2	NA
Room_987	NA	Cat_4935	American Shorthair	Female	5.0	5.18	NA
Room_988	NA	Cat_4936	Domestic Longhair	Female	4.0	3.43	NA
Room_988	NA	Cat_4937	Ragdoll	Male	5.0	7.01	NA
Room_988	NA	Cat_4938	Ragdoll	Male	7.0	7.38	NA
Room_988	NA	Cat_4939	American Shorthair	Female	5.0	4.01	NA
Room_988	NA	Cat_4940	American Shorthair	Male	4.0	4.97	NA
Room_989	NA	Cat_4941	Domestic Longhair	Male	6.0	4.52	NA
Room_989	NA	Cat_4942	Bengal	Female	8.0	4.38	NA
Room_989	NA	Cat_4943	Ragdoll	Female	4.0	5.91	NA
Room_989	NA	Cat_4944	Bengal	Male	6.0	5.33	NA
Room_989	NA	Cat_4945	Domestic Longhair	Male	7.0	5.5	NA
Room_990	NA	Cat_4946	Domestic Longhair	Male	5.0	4.75	NA
Room_990	NA	Cat_4947	American Shorthair	Male	5.0	6.2	NA
Room_990	NA	Cat_4948	Bengal	Female	6.0	3.6	NA
Room_990	NA	Cat_4949	Bengal	Female	4.0	3.65	NA
Room_990	NA	Cat_4950	Ragdoll	Female	4.0	4.27	NA
Room_991	NA	Cat_4951	Bengal	Female	4.0	4.04	NA
Room_991	NA	Cat_4952	Domestic Longhair	Male	4.0	6.83	NA
Room_991	NA	Cat_4953	Ragdoll	Male	4.0	6.32	NA
Room_991	NA	Cat_4954	Ragdoll	Male	2.0	7.22	NA
Room_991	NA	Cat_4955	Ragdoll	Female	6.0	5.76	NA
Room_992	valid	Cat_4956	Ragdoll	Female	5.0	5.2	happy
Room_992	valid	Cat_4957	American Shorthair	Female	5.0	3.75	happy
Room_992	valid	Cat_4958	Ragdoll	Female	5.0	6.32	happy
Room_992	valid	Cat_4959	American Shorthair	Male	2.0	5.74	happy
Room_992	valid	Cat_4960	American Shorthair	Male	4.0	6.53	happy
Room_993	NA	Cat_4961	Bengal	Female	5.0	4.43	NA
Room_993	NA	Cat_4962	American Shorthair	Female	6.0	4.06	NA
Room_993	NA	Cat_4963	American Shorthair	Female	5.0	4.11	NA
Room_993	NA	Cat_4964	American Shorthair	Female	2.0	4.66	NA
Room_993	NA	Cat_4965	Ragdoll	Female	2.0	5.93	NA
Room_994	NA	Cat_4966	Bengal	Female	6.0	3.75	NA
Room_994	NA	Cat_4967	American Shorthair	Female	3.0	3.68	NA
Room_994	NA	Cat_4968	Ragdoll	Female	4.0	4.8	NA
Room_994	NA	Cat_4969	Ragdoll	Female	5.0	6.81	NA
Room_994	NA	Cat_4970	Ragdoll	Female	5.0	6.38	NA
Room_995	valid	Cat_4971	Ragdoll	Male	8.0	8.22	happy
Room_995	valid	Cat_4972	Ragdoll	Female	6.0	4.42	happy
Room_995	valid	Cat_4973	Ragdoll	Female	3.0	5.35	happy
Room_995	valid	Cat_4974	Ragdoll	Female	4.0	5.53	happy
Room_995	valid	Cat_4975	Domestic Longhair	Female	8.0	4.75	happy
Room_996	NA	Cat_4976	Domestic Longhair	Female	5.0	4.14	NA
Room_996	NA	Cat_4977	Bengal	Male	8.0	6.13	NA
Room_996	NA	Cat_4978	Domestic Longhair	Male	3.0	4.74	NA
Room_996	NA	Cat_4979	Domestic Longhair	Male	5.0	4.16	NA
Room_996	NA	Cat_4980	Ragdoll	Male	5.0	6.42	NA
Room_997	compromised	Cat_4981	Bengal	Male	2.0	5.64	evil
Room_997	compromised	Cat_4982	Ragdoll	Female	6.0	4.26	scared
Room_997	compromised	Cat_4983	American Shorthair	Female	7.0	4.63	scared
Room_997	compromised	Cat_4984	American Shorthair	Male	5.0	6.76	scared
Room_997	compromised	Cat_4985	Domestic Longhair	Male	6.0	5.46	scared
Room_998	NA	Cat_4986	Ragdoll	Male	4.0	8.8	NA
Room_998	NA	Cat_4987	American Shorthair	Male	4.0	6.05	NA
Room_998	NA	Cat_4988	Ragdoll	Male	3.0	6.8	NA
Room_998	NA	Cat_4989	Ragdoll	Female	5.0	5.86	NA
Room_998	NA	Cat_4990	Ragdoll	Female	3.0	5.63	NA
Room_999	valid	Cat_4991	Domestic Longhair	Female	5.0	4.17	happy
Room_999	valid	Cat_4992	Domestic Longhair	Female	4.0	4.09	happy
Room_999	valid	Cat_4993	American Shorthair	Male	4.0	6.86	happy
Room_999	valid	Cat_4994	Domestic Longhair	Female	5.0	4.38	happy
Room_999	valid	Cat_4995	Ragdoll	Female	7.0	5.11	happy
Room_1000	NA	Cat_4996	Ragdoll	Female	2.0	6.42	NA
Room_1000	NA	Cat_4997	American Shorthair	Female	6.0	3.77	NA
Room_1000	NA	Cat_4998	Domestic Longhair	Female	4.0	4.8	NA
Room_1000	NA	Cat_4999	Ragdoll	Female	5.0	5.1	NA
Room_1000	NA	Cat_5000	Domestic Longhair	Female	5.0	3.61	NA
Room_1001	NA	Cat_5001	Bengal	Female	2.0	3.45	NA
Room_1001	NA	Cat_5002	Domestic Longhair	Male	5.0	4.93	NA
Room_1001	NA	Cat_5003	Bengal	Female	6.0	4.18	NA
Room_1001	NA	Cat_5004	Domestic Longhair	Male	5.0	5.52	NA
Room_1001	NA	Cat_5005	American Shorthair	Male	5.0	5.31	NA
Room_1002	NA	Cat_5006	Domestic Longhair	Male	5.0	6.17	NA
Room_1002	NA	Cat_5007	Bengal	Male	6.0	6.15	NA
Room_1002	NA	Cat_5008	Bengal	Female	6.0	3.98	NA
Room_1002	NA	Cat_5009	Domestic Longhair	Male	7.0	5.83	NA
Room_1002	NA	Cat_5010	Ragdoll	Male	5.0	8.8	NA
Room_1003	valid	Cat_5011	Ragdoll	Female	5.0	5.21	happy
Room_1003	valid	Cat_5012	Domestic Longhair	Male	5.0	5.2	happy
Room_1003	valid	Cat_5013	Ragdoll	Female	2.0	4.13	happy
Room_1003	valid	Cat_5014	Domestic Longhair	Male	4.0	6.45	happy
Room_1003	valid	Cat_5015	Ragdoll	Female	4.0	6.52	happy
Room_1004	NA	Cat_5016	Bengal	Female	5.0	4.23	NA
Room_1004	NA	Cat_5017	Domestic Longhair	Male	6.0	6.31	NA
Room_1004	NA	Cat_5018	Ragdoll	Male	4.0	7.71	NA
Room_1004	NA	Cat_5019	Bengal	Female	6.0	4.25	NA
Room_1004	NA	Cat_5020	American Shorthair	Female	5.0	4.45	NA
Room_1005	NA	Cat_5021	Ragdoll	Male	4.0	7.36	NA
Room_1005	NA	Cat_5022	Domestic Longhair	Male	3.0	4.86	NA
Room_1005	NA	Cat_5023	American Shorthair	Male	5.0	5.76	NA
Room_1005	NA	Cat_5024	Bengal	Female	5.0	3.85	NA
Room_1005	NA	Cat_5025	Domestic Longhair	Female	7.0	3.28	NA
Room_1006	NA	Cat_5026	Bengal	Male	4.0	6.13	NA
Room_1006	NA	Cat_5027	Bengal	Male	4.0	5.45	NA
Room_1006	NA	Cat_5028	American Shorthair	Male	4.0	7.26	NA
Room_1006	NA	Cat_5029	Ragdoll	Male	3.0	6.34	NA
Room_1006	NA	Cat_5030	Domestic Longhair	Male	5.0	5.1	NA
Room_1007	NA	Cat_5031	Domestic Longhair	Male	3.0	4.45	NA
Room_1007	NA	Cat_5032	Domestic Longhair	Female	5.0	3.45	NA
Room_1007	NA	Cat_5033	Bengal	Female	5.0	3.95	NA
Room_1007	NA	Cat_5034	American Shorthair	Female	7.0	3.84	NA
Room_1007	NA	Cat_5035	Domestic Longhair	Male	8.0	4.95	NA
Room_1008	NA	Cat_5036	Domestic Longhair	Female	6.0	3.99	NA
Room_1008	NA	Cat_5037	Bengal	Female	5.0	4.31	NA
Room_1008	NA	Cat_5038	Domestic Longhair	Female	6.0	4.36	NA
Room_1008	NA	Cat_5039	Bengal	Female	6.0	3.97	NA
Room_1008	NA	Cat_5040	Domestic Longhair	Male	5.0	4.34	NA
Room_1009	NA	Cat_5041	Ragdoll	Male	5.0	8.03	NA
Room_1009	NA	Cat_5042	American Shorthair	Female	7.0	3.33	NA
Room_1009	NA	Cat_5043	Ragdoll	Male	4.0	6.31	NA
Room_1009	NA	Cat_5044	American Shorthair	Female	6.0	5.19	NA
Room_1009	NA	Cat_5045	Domestic Longhair	Male	4.0	4.53	NA
Room_1010	NA	Cat_5046	American Shorthair	Male	4.0	6.23	NA
Room_1010	NA	Cat_5047	Ragdoll	Female	4.0	5.17	NA
Room_1010	NA	Cat_5048	Domestic Longhair	Female	6.0	3.45	NA
Room_1010	NA	Cat_5049	Ragdoll	Female	4.0	5.6	NA
Room_1010	NA	Cat_5050	American Shorthair	Female	4.0	4.27	NA
Room_1011	NA	Cat_5051	Ragdoll	Female	7.0	4.86	NA
Room_1011	NA	Cat_5052	Bengal	Female	4.0	3.71	NA
Room_1011	NA	Cat_5053	American Shorthair	Female	5.0	4.04	NA
Room_1011	NA	Cat_5054	Ragdoll	Female	6.0	5.24	NA
Room_1011	NA	Cat_5055	American Shorthair	Female	4.0	3.85	NA
Room_1012	NA	Cat_5056	Bengal	Female	6.0	3.97	NA
Room_1012	NA	Cat_5057	American Shorthair	Female	6.0	4.22	NA
Room_1012	NA	Cat_5058	American Shorthair	Male	8.0	5.8	NA
Room_1012	NA	Cat_5059	American Shorthair	Male	4.0	6.23	NA
Room_1012	NA	Cat_5060	Ragdoll	Female	4.0	3.97	NA
Room_1013	NA	Cat_5061	American Shorthair	Female	3.0	4.63	NA
Room_1013	NA	Cat_5062	Ragdoll	Female	6.0	5.44	NA
Room_1013	NA	Cat_5063	Domestic Longhair	Female	3.0	4.51	NA
Room_1013	NA	Cat_5064	Ragdoll	Female	6.0	5.69	NA
Room_1013	NA	Cat_5065	Ragdoll	Female	5.0	5.34	NA
Room_1014	valid	Cat_5066	Ragdoll	Female	4.0	4.46	happy
Room_1014	valid	Cat_5067	Domestic Longhair	Female	3.0	3.68	happy
Room_1014	valid	Cat_5068	American Shorthair	Male	6.0	6.66	happy
Room_1014	valid	Cat_5069	Domestic Longhair	Female	7.0	3.56	happy
Room_1014	valid	Cat_5070	Ragdoll	Female	6.0	6.31	happy
Room_1015	NA	Cat_5071	Ragdoll	Female	3.0	5.95	NA
Room_1015	NA	Cat_5072	Ragdoll	Female	7.0	6.72	NA
Room_1015	NA	Cat_5073	Domestic Longhair	Male	5.0	5.64	NA
Room_1015	NA	Cat_5074	Ragdoll	Female	6.0	4.08	NA
Room_1015	NA	Cat_5075	Ragdoll	Female	5.0	5.75	NA
Room_1016	NA	Cat_5076	Domestic Longhair	Female	5.0	4.55	NA
Room_1016	NA	Cat_5077	Ragdoll	Female	5.0	5.23	NA
Room_1016	NA	Cat_5078	Ragdoll	Female	5.0	5.57	NA
Room_1016	NA	Cat_5079	American Shorthair	Female	5.0	4.2	NA
Room_1016	NA	Cat_5080	American Shorthair	Female	4.0	4.11	NA
Room_1017	NA	Cat_5081	Ragdoll	Female	4.0	5.6	NA
Room_1017	NA	Cat_5082	Ragdoll	Female	7.0	4.53	NA
Room_1017	NA	Cat_5083	Ragdoll	Male	4.0	6.09	NA
Room_1017	NA	Cat_5084	Ragdoll	Female	6.0	4.55	NA
Room_1017	NA	Cat_5085	American Shorthair	Female	4.0	3.75	NA
Room_1018	NA	Cat_5086	Bengal	Male	4.0	5.71	NA
Room_1018	NA	Cat_5087	Ragdoll	Male	6.0	5.96	NA
Room_1018	NA	Cat_5088	American Shorthair	Female	3.0	4.46	NA
Room_1018	NA	Cat_5089	Domestic Longhair	Female	4.0	4.16	NA
Room_1018	NA	Cat_5090	Ragdoll	Female	4.0	5.4	NA
Room_1019	NA	Cat_5091	Bengal	Male	5.0	6.58	NA
Room_1019	NA	Cat_5092	American Shorthair	Male	8.0	5.87	NA
Room_1019	NA	Cat_5093	Bengal	Female	5.0	4.1	NA
Room_1019	NA	Cat_5094	Domestic Longhair	Female	6.0	3.83	NA
Room_1019	NA	Cat_5095	American Shorthair	Female	5.0	4.28	NA
Room_1020	NA	Cat_5096	American Shorthair	Male	6.0	6.5	NA
Room_1020	NA	Cat_5097	Ragdoll	Male	5.0	8.65	NA
Room_1020	NA	Cat_5098	Domestic Longhair	Male	5.0	5.8	NA
Room_1020	NA	Cat_5099	American Shorthair	Female	4.0	4.62	NA
Room_1020	NA	Cat_5100	Domestic Longhair	Male	6.0	5.47	NA
Room_1021	NA	Cat_5101	Bengal	Male	3.0	4.46	NA
Room_1021	NA	Cat_5102	Domestic Longhair	Female	6.0	4.3	NA
Room_1021	NA	Cat_5103	Domestic Longhair	Female	8.0	3.91	NA
Room_1021	NA	Cat_5104	Bengal	Male	5.0	4.99	NA
Room_1021	NA	Cat_5105	Domestic Longhair	Male	5.0	3.94	NA
Room_1022	valid	Cat_5106	Ragdoll	Male	5.0	7.67	happy
Room_1022	valid	Cat_5107	Domestic Longhair	Female	3.0	3.85	happy
Room_1022	valid	Cat_5108	Domestic Longhair	Female	5.0	4.09	happy
Room_1022	valid	Cat_5109	American Shorthair	Male	5.0	6.44	happy
Room_1022	valid	Cat_5110	Ragdoll	Female	5.0	6.03	happy
Room_1023	NA	Cat_5111	Domestic Longhair	Female	5.0	4.56	NA
Room_1023	NA	Cat_5112	Ragdoll	Male	4.0	6.4	NA
